ID;Resp_ID;Date_HOUR;Date_HOUR_end;Asset_ID; PTS ;Dropdawn;;
111548;TN0173;20/02/2020 8:44;20/02/2020 9:14;NQ.09.21;-6,00 ;-0,58;;
111596;AV0171;20/02/2020 18:34;20/02/2020 19:48;ES.09.21; 6,25 ;-1,93;;
111672;TL0151;21/02/2020 2:22;21/02/2020 2:36;DX.09.21; 12,00 ;-0,83;;
111759;TN0062;21/02/2020 9:02;21/02/2020 9:17;NQ.09.21; 25,50 ;-1,80;;
141073;TN0025;21/02/2020 10:41;09/07/2020 8:34;ES.09.21;-2,25;-0,05;;
142928;TL0274;22/02/2020 10:41;22/04/2020 8:51;CL.07.21;-5;-0,84;;
138882;AR0196;23/02/2020 10:45;06/03/2020 8:48;ES.09.21;-2,25;-0,01;;
111812;TN0204;24/02/2020 8:51;24/02/2020 9:53;ES.09.21; 6,25 ;-1,98;;
111870;TN0025;26/02/2020 2:14;26/02/2020 8:51;ES.09.21; 6,25 ;-0,54;;
111928;TN0204;26/02/2020 2:37;26/02/2020 9:56;ES.09.21;-2,25 ;-1,82;;
142043;TA0056;26/02/2020 3:05;07/08/2020 2:17;NQ.09.21;-6;-5,55;;
112010;TN0025;26/02/2020 8:40;26/02/2020 9:32;ES.09.21; 6,25 ;-1,92;;
138780;AR0196;28/02/2020 8:34;16/03/2020 9:36;ES.09.21;-2,25;-2,21;;
141778;TN0108;28/02/2020 8:35;02/06/2020 9:53;GC.07.21;-4;-2,75;;
142050;AV0171;28/02/2020 8:40;25/06/2020 8:42;ES.09.21;-2,25;-0,46;;
112040;TL0367;28/02/2020 18:20;28/02/2020 19:41;NQ.09.21;-6,00 ;-1,75;;
139458;TL0367;01/03/2020 10:47;null;NQ.09.21;null;null;;
112119;TA0104;02/03/2020 9:01;02/03/2020 10:38;GC.07.21;-4,00 ;-2,78;;
112181;AR0238;02/03/2020 18:05;02/03/2020 18:47;NQ.09.21; 25,50 ;-2,75;;
140889;AR0238;03/03/2020 2:04;20/09/2020 2:37;NQ.09.21;-6;-4,44;;
112224;TN0310;03/03/2020 2:08;03/03/2020 9:17;CL.07.21;-5,00 ;-4,16;;
112263;TN0204;04/03/2020 8:44;04/03/2020 10:20;ES.09.21;-2,25 ;-1,56;;
112314;AR0196;04/03/2020 9:01;04/03/2020 10:15;ES.09.21;-2,25 ;-0,49;;
138874;TA0056;05/03/2020 3:24;24/06/2020 2:18;NQ.09.21;-6;-4,19;;
112368;TL0367;05/03/2020 8:58;05/03/2020 10:08;NQ.09.21; 25,50 ;-0,70;;
112449;TN0173;05/03/2020 8:59;05/03/2020 20:08;NQ.09.21; 25,50 ;-3,25;;
138760;AR0238;05/03/2020 9:03;08/04/2020 9:20;NQ.09.21;-6;-4,61;;
112523;TL0274;06/03/2020 2:20;06/03/2020 2:54;CL.07.21;-5,00 ;-0,69;;
139096;TN0062;06/03/2020 3:37;17/06/2020 2:23;NQ.09.21;-6;-4,69;;
112484;TN0310;06/03/2020 8:34;06/03/2020 8:51;CL.07.21; 15,00 ;-2,37;;
143058;TN0108;06/03/2020 8:47;08/05/2020 9:25;GC.07.21;-4;-2,52;;
138754;TN0108;08/03/2020 18:25;23/10/2020 18:10;GC.07.21;-4;-1,86;;
112696;AV0171;10/03/2020 2:22;10/03/2020 9:28;ES.09.21; 6,25 ;-1,93;;
112654;TN0025;10/03/2020 2:27;10/03/2020 10:49;ES.09.21; 6,25 ;-1,98;;
139101;TN0310;10/03/2020 8:45;19/05/2020 9:17;CL.07.21;-5;-2,52;;
112570;TL0367;10/03/2020 8:52;10/03/2020 9:18;NQ.09.21;-6,00 ;-0,90;;
112831;AR0196;13/03/2020 2:22;13/03/2020 10:22;ES.09.21; 6,25 ;-0,09;;
141102;TL0274;13/03/2020 4:17;23/12/2020 2:36;CL.07.21;-5;-0,54;;
112767;TL0367;13/03/2020 18:23;13/03/2020 18:28;NQ.09.21;-6,00 ;-5,38;;
141094;AR0238;13/03/2020 18:23;31/12/2020 19:47;NQ.09.21;-6;-5,05;;
139440;TN0025;14/03/2020 3:22;23/06/2020 2:14;ES.09.21;-2,25;-0,83;;
138775;AV0171;14/03/2020 10:14;25/08/2020 8:44;ES.09.21;-2,25;-0,23;;
112906;TN0204;16/03/2020 8:36;16/03/2020 9:23;ES.09.21;-2,25 ;-1,56;;
112953;TN0062;16/03/2020 8:52;16/03/2020 10:58;NQ.09.21;-6,00 ;-5,65;;
142580;TN0025;16/03/2020 8:53;27/03/2020 9:22;ES.09.21;-2,25;-1,35;;
113016;TN0204;16/03/2020 9:01;16/03/2020 9:45;ES.09.21;-2,25 ;-1,33;;
113063;TA0104;16/03/2020 18:29;16/03/2020 20:12;GC.07.21;-4,00 ;-0,05;;
142831;TN0173;17/03/2020 8:49;25/11/2020 9:55;NQ.09.21;-6;-2,12;;
113130;TN0108;17/03/2020 18:06;17/03/2020 20:20;GC.07.21;-4,00 ;-3,55;;
142613;TL0367;18/03/2020 2:27;09/05/2020 3:04;NQ.09.21;-6;-0,66;;
139445;TL0274;18/03/2020 9:04;19/10/2020 9:37;CL.07.21;-5;-1,85;;
113161;AV0171;18/03/2020 18:34;18/03/2020 20:07;ES.09.21; 6,25 ;-1,33;;
113289;AR0238;19/03/2020 2:16;19/03/2020 3:55;NQ.09.21; 25,50 ;-3,13;;
113233;TA0104;19/03/2020 8:53;19/03/2020 19:00;GC.07.21; 12,00 ;-2,57;;
113394;TN0062;19/03/2020 18:06;19/03/2020 20:10;NQ.09.21;-6,00 ;-0,39;;
143447;TN0108;19/03/2020 18:29;21/08/2020 19:54;GC.07.21;-4;-3;;
113341;TA0104;19/03/2020 18:31;19/03/2020 19:00;GC.07.21;-4,00 ;-3,46;;
113594;AR0196;20/03/2020 2:16;20/03/2020 9:43;ES.09.21; 6,25 ;-1,51;;
142849;TN0204;20/03/2020 2:16;07/04/2020 4:20;ES.09.21;-2,25;-0,4;;
113667;TL0151;20/03/2020 2:25;20/03/2020 2:36;DX.09.21; 12,00 ;-0,83;;
113514;TN0025;20/03/2020 2:27;20/03/2020 9:28;ES.09.21; 6,25 ;-1,68;;
113447;AV0171;20/03/2020 8:44;20/03/2020 10:12;ES.09.21;-2,25 ;-1,23;;
143053;TN0108;20/03/2020 20:15;04/06/2020 18:38;GC.07.21;-4;-1,06;;
141640;TN0108;21/03/2020 20:13;10/06/2020 18:38;GC.07.21;-4;-2,54;;
139551;TL0274;22/03/2020 4:19;16/11/2020 2:06;CL.07.21;-5;-4,94;;
113862;AR0238;23/03/2020 2:09;23/03/2020 10:42;NQ.09.21;-6,00 ;-5,23;;
113730;TL0274;23/03/2020 8:34;23/03/2020 10:29;CL.07.21; 15,00 ;-3,69;;
113779;TN0173;23/03/2020 8:47;23/03/2020 10:46;NQ.09.21;-6,00 ;-4,33;;
113963;TL0151;24/03/2020 2:37;24/03/2020 3:16;DX.09.21; 12,00 ;-3,95;;
113894;AV0171;24/03/2020 9:01;24/03/2020 10:50;ES.09.21;-2,25 ;-1,92;;
114037;AR0238;25/03/2020 2:04;25/03/2020 19:35;NQ.09.21; 25,50 ;-1,77;;
114124;TL0367;25/03/2020 2:09;25/03/2020 9:29;NQ.09.21; 25,50 ;-0,39;;
114086;TN0310;25/03/2020 8:38;25/03/2020 10:16;CL.07.21; 15,00 ;-0,59;;
139255;TA0104;25/03/2020 9:24;16/11/2020 8:53;GC.07.21;-4;-3,61;;
114194;TL0274;26/03/2020 2:10;26/03/2020 10:34;CL.07.21;-5,00 ;-0,59;;
114278;TL0274;26/03/2020 2:15;26/03/2020 10:27;CL.07.21; 15,00 ;-4,16;;
114349;TA0056;26/03/2020 8:37;26/03/2020 8:47;NQ.09.21; 25,50 ;-2,86;;
114392;TN0108;26/03/2020 8:42;26/03/2020 9:22;GC.07.21; 12,00 ;-2,57;;
114580;TL0151;27/03/2020 2:25;27/03/2020 2:30;DX.09.21; 12,00 ;-3,95;;
114508;TL0274;27/03/2020 8:43;27/03/2020 9:04;CL.07.21;-5,00 ;-0,27;;
114426;AV0171;27/03/2020 8:51;27/03/2020 20:50;ES.09.21;-2,25 ;-0,82;;
140492;TA0056;27/03/2020 10:47;24/04/2020 8:37;NQ.09.21;-6;-0,46;;
139289;TN0062;27/03/2020 20:47;08/06/2020 18:33;NQ.09.21;-6;-0,37;;
142605;AV0171;28/03/2020 9:17;21/09/2020 8:58;ES.09.21;-2,25;-0,55;;
142843;TA0056;29/03/2020 2:58;29/06/2020 2:16;NQ.09.21;-6;-0,84;;
138601;TL0274;30/03/2020 2:08;04/08/2020 3:31;CL.07.21;-5;-3,01;;
114628;AR0196;30/03/2020 2:17;30/03/2020 8:54;ES.09.21; 6,25 ;-1,51;;
114794;TL0151;31/03/2020 2:25;31/03/2020 3:48;DX.09.21; 12,00 ;-0,83;;
114711;TN0173;31/03/2020 18:08;31/03/2020 18:29;NQ.09.21; 25,50 ;-0,85;;
114755;TA0056;31/03/2020 18:20;31/03/2020 20:18;NQ.09.21;-6,00 ;-6,25;;
143442;TN0025;31/03/2020 19:31;25/06/2020 18:34;ES.09.21;-2,25;-1,76;;
115038;TL0151;01/04/2020 2:08;01/04/2020 3:09;DX.09.21; 12,00 ;-6,42;;
114850;TA0056;01/04/2020 2:36;01/04/2020 3:24;NQ.09.21;-6,00 ;-1,19;;
114973;AR0196;01/04/2020 8:42;01/04/2020 10:35;ES.09.21;-2,25 ;-0,09;;
114920;TN0173;01/04/2020 18:15;01/04/2020 19:02;NQ.09.21; 25,50 ;-1,77;;
115204;AV0171;02/04/2020 8:50;02/04/2020 10:16;ES.09.21; 6,25 ;-1,33;;
115168;TN0108;02/04/2020 18:15;02/04/2020 20:00;GC.07.21;-4,00 ;-3,46;;
115117;AR0238;02/04/2020 18:23;02/04/2020 20:22;NQ.09.21;-6,00 ;-4,61;;
115289;TL0274;06/04/2020 2:08;06/04/2020 3:49;CL.07.21; 15,00 ;-4,24;;
115396;TL0367;06/04/2020 2:18;06/04/2020 3:04;NQ.09.21; 25,50 ;-3,05;;
115352;AV0171;06/04/2020 2:27;06/04/2020 10:29;ES.09.21;-2,25 ;-1,87;;
141559;TN0108;06/04/2020 8:45;30/08/2020 9:01;GC.07.21;-4;-2,51;;
115435;TA0104;06/04/2020 18:38;06/04/2020 19:47;GC.07.21;-4,00 ;-3,28;;
140510;TN0204;07/04/2020 8:36;16/04/2020 10:40;ES.09.21;-2,25;-2,1;;
115476;TN0204;07/04/2020 8:58;07/04/2020 9:20;ES.09.21; 6,25 ;-1,99;;
138768;AR0238;07/04/2020 18:23;30/08/2020 20:10;NQ.09.21;-6;-3,41;;
115777;TA0056;08/04/2020 2:09;08/04/2020 9:00;NQ.09.21; 25,50 ;-3,25;;
115553;TN0204;08/04/2020 2:14;08/04/2020 11:24;ES.09.21; 6,25 ;-0,74;;
115694;TN0310;08/04/2020 2:36;08/04/2020 3:57;CL.07.21;-5,00 ;-1,53;;
140838;TN0108;08/04/2020 8:53;10/06/2020 10:44;GC.07.21;-4;-3,55;;
115626;TA0104;08/04/2020 18:14;08/04/2020 20:21;GC.07.21;-4,00 ;-2,09;;
115906;TN0204;09/04/2020 8:38;09/04/2020 9:29;ES.09.21;-2,25 ;-1,98;;
115866;TL0274;09/04/2020 8:40;09/04/2020 10:17;CL.07.21;-5,00 ;-1,21;;
115815;AV0171;09/04/2020 8:58;09/04/2020 9:11;ES.09.21; 6,25 ;-0,47;;
115991;AR0196;09/04/2020 9:01;09/04/2020 9:10;ES.09.21;-2,25 ;-1,06;;
141598;AR0238;09/04/2020 18:23;16/05/2020 19:42;NQ.09.21;-6;-0,51;;
116081;AR0238;10/04/2020 2:16;10/04/2020 10:33;NQ.09.21;-6,00 ;-2,86;;
116044;TL0151;10/04/2020 2:22;10/04/2020 3:41;DX.09.21; 12,00 ;-3,95;;
141573;TN0062;10/04/2020 8:59;08/12/2020 10:56;NQ.09.21;-6;-1,66;;
138595;AV0171;10/04/2020 10:31;18/08/2020 9:01;ES.09.21;-2,25;-1,11;;
141835;TA0104;10/04/2020 18:27;07/12/2020 19:33;GC.07.21;-4;-3,35;;
141344;TN0108;10/04/2020 20:12;12/05/2020 18:29;GC.07.21;-4;-3,21;;
141489;TL0367;12/04/2020 10:02;12/08/2020 9:01;NQ.09.21;-6;-5,97;;
116210;TN0025;13/04/2020 2:17;13/04/2020 8:53;ES.09.21; 6,25 ;-0,68;;
116144;TL0151;13/04/2020 2:32;13/04/2020 4:06;DX.09.21; 12,00 ;-6,94;;
141351;TL0274;13/04/2020 8:43;15/05/2020 9:47;CL.07.21;-5;-1,52;;
116361;TN0173;14/04/2020 2:09;14/04/2020 19:57;NQ.09.21;-6,00 ;-3,67;;
116292;TL0151;14/04/2020 2:22;14/04/2020 3:09;DX.09.21; 12,00 ;-6,96;;
139806;TN0173;14/04/2020 3:51;15/06/2020 2:09;NQ.09.21;-6;-0,02;;
139813;TA0056;14/04/2020 8:40;11/09/2020 9:05;NQ.09.21;-6;-5,57;;
116425;TL0367;15/04/2020 2:21;15/04/2020 3:30;NQ.09.21; 25,50 ;-2,12;;
143326;TL0367;15/04/2020 2:21;24/05/2020 4:08;NQ.09.21;-6;-1,22;;
116593;AR0238;16/04/2020 8:47;16/04/2020 9:33;NQ.09.21; 25,50 ;-0,70;;
116557;TA0056;16/04/2020 8:59;16/04/2020 10:08;NQ.09.21;-6,00 ;-1,68;;
116514;TN0025;16/04/2020 9:06;16/04/2020 20:35;ES.09.21; 6,25 ;-1,82;;
140916;TN0108;16/04/2020 18:34;08/07/2020 20:04;GC.07.21;-4;-2,58;;
116697;TL0367;17/04/2020 8:51;17/04/2020 9:17;NQ.09.21; 25,50 ;-5,65;;
116650;TL0367;17/04/2020 9:01;17/04/2020 10:33;NQ.09.21; 25,50 ;-1,80;;
116774;TN0173;17/04/2020 18:15;17/04/2020 18:25;NQ.09.21; 25,50 ;-3,49;;
116739;TA0104;17/04/2020 18:31;17/04/2020 19:00;GC.07.21; 12,00 ;-0,05;;
141311;TN0204;18/04/2020 2:26;23/06/2020 2:22;ES.09.21;-2,25;-1,34;;
116837;TN0173;20/04/2020 8:58;20/04/2020 9:13;NQ.09.21;-6,00 ;-2,86;;
142876;AR0238;20/04/2020 9:06;04/12/2020 11:10;NQ.09.21;-6;-1,92;;
143533;TA0104;20/04/2020 18:14;27/04/2020 13:27;GC.07.21;-4;-1,88;;
141590;TN0173;21/04/2020 19:13;30/09/2020 18:05;NQ.09.21;-6;-3,08;;
141566;AV0171;22/04/2020 3:38;26/08/2020 2:17;ES.09.21;-2,25;-1,17;;
116878;TN0204;22/04/2020 8:51;22/04/2020 10:22;ES.09.21; 6,25 ;-1,92;;
116932;TN0062;23/04/2020 8:51;23/04/2020 10:05;NQ.09.21;-6,00 ;-4,56;;
116989;TN0108;24/04/2020 8:53;24/04/2020 19:29;GC.07.21;-4,00 ;-1,61;;
139544;TN0310;24/04/2020 9:04;17/11/2020 9:08;CL.07.21;-5;-4,43;;
117055;TN0062;24/04/2020 9:06;24/04/2020 10:08;NQ.09.21;-6,00 ;-3,05;;
141858;TL0367;24/04/2020 9:29;03/07/2020 9:01;NQ.09.21;-6;-0,06;;
143318;TN0062;24/04/2020 9:31;20/08/2020 8:51;NQ.09.21;-6;-1,7;;
143527;AR0238;26/04/2020 10:51;20/05/2020 8:44;NQ.09.21;-6;-1,66;;
139477;TN0204;27/04/2020 8:32;15/12/2020 9:16;ES.09.21;-2,25;-1,86;;
143437;TN0025;27/04/2020 8:34;24/06/2020 9:13;ES.09.21;-2,25;-1,61;;
143065;TN0204;27/04/2020 8:50;16/12/2020 11:04;ES.09.21;-2,25;-0,2;;
117119;TN0310;27/04/2020 9:04;27/04/2020 10:01;CL.07.21; 15,00 ;-0,44;;
117204;TN0173;28/04/2020 2:17;28/04/2020 9:02;NQ.09.21; 25,50 ;-2,32;;
117267;TN0025;28/04/2020 2:23;28/04/2020 9:01;ES.09.21;-2,25 ;-0,77;;
117341;AV0171;28/04/2020 2:37;28/04/2020 3:31;ES.09.21; 6,25 ;-0,77;;
117371;TA0104;28/04/2020 8:37;28/04/2020 19:47;GC.07.21; 12,00 ;-1,27;;
117434;TN0025;28/04/2020 8:50;28/04/2020 10:07;ES.09.21; 6,25 ;-0,49;;
139536;TA0056;28/04/2020 8:59;22/12/2020 8:49;NQ.09.21;-6;-2,84;;
117599;TL0151;29/04/2020 2:02;29/04/2020 3:56;DX.09.21; 12,00 ;-0,83;;
117515;TA0056;29/04/2020 8:52;29/04/2020 18:47;NQ.09.21;-6,00 ;-3,13;;
